rank,file,mel_l1,mel_cos_dist,log_rms_delta,duration_diff_sec,duration_sec,text
7432,011_126_0008.wav,0.6366506218910217,0.05468177795410156,0.700346805615442,0.0,6.124,"Kang Eko, tolong jelaskan tentang database multi-tenant atau multi-skema khususnya di database Postgre."
7433,011_139_0137.wav,0.6366267800331116,0.07385843992233276,0.8784155486718851,0.0,6.186,"Karena kan berarti kita setiap bikin access token baru harus minta refresh token, eh seharusnya ke database."
7434,011_128_1465.wav,0.6366263628005981,0.055499136447906494,0.9255265759665792,0.0,9.947,"Atau kalau teman-teman ingin menghapus yang bagian paling ujung, paling terakhir contohnya, kita bisa dengan mudah menggunakan pop untuk menghapus elemen yang paling terakhir."
7435,011_137_1425.wav,0.6365929841995239,0.06047552824020386,0.846218722883356,0.0,5.182,"Jadi selanjutnya, ini adalah materi yang sangat menentukan di materi-materi selanjutnya."
7436,018_210_0046.wav,0.6365147829055786,0.06497067213058472,0.8223621152033782,0.0,11.702,"Ketika buku-buku lain buat kita ngerasa bersalah karena kurang niat buat bentuk kebiasaan positif, Atomic Habits hadir buat kasih tahu kalau yang salah itu bukan kamu, tapi sistemnya."
7437,002_022_0180.wav,0.6365081667900085,0.07463330030441284,0.7717320139488086,0.0,2.602,Yang pasti mulai jauh-jauhin saham gorengan.
7438,002_019_0121.wav,0.6365033388137817,0.14918571710586548,0.5571258416934756,0.0,1.422,Mereka semua butuh makan.
7439,011_120_0002.wav,0.6364811658859253,0.0634843111038208,0.6638593261493696,0.0,3.122,Jadi saya minta AI untuk coding-in apa yang saya mau.
7440,002_020_0113.wav,0.6364644169807434,0.09639745950698853,0.883942704158639,0.0,4.844,"Jadi sebagai pejabat, lo tuh bisa diner sama CEO-nya Apple, Raja Arab, atau Presiden negara lain."
7441,018_206_0297.wav,0.6364548802375793,0.05389845371246338,0.941067021689022,0.0,5.161,Ada Hitler yang berhasil meyakinkan warga Jerman kala itu dengan propaganda nazinya.
7442,018_206_0095.wav,0.6364446878433228,0.07331597805023193,0.7518322349436742,0.0,4.9849375,"Bayangin, kamu lagi scroll Shopee malam-malam, ada satu barang yang lagi kamu incer."
7443,011_118_3424.wav,0.63641756772995,0.06006264686584473,0.9118442015696842,0.0,10.667,"Oke, jadi kita bisa mengisi dependensi dengan array dari state, di mana artinya efek hanya akan dieksekusi kalau state tersebut berubah."
7444,011_123_1125.wav,0.6363765597343445,0.04693084955215454,0.7847410440740247,0.0,1.461,Kalau tidak gitu ya.
7445,017_238_0015.wav,0.6363744139671326,0.05148190259933472,0.9154263969279769,0.0,18.175,"2 bulan ini udah mau ganti tahun tapi lu masih jadi pecundangnya sama Jadi ini gue kasih tau, deadline ini belum telat Karena waktu lu jadi kaya itu cuma sebentar lagi Timeline ini udah maju Banyak orang yang meremehkan ketika gue bilang perkembangan AI Dari tahun 2022, gue adalah orang pertama di Indonesia yang ngomong tentang AI"
7446,011_123_0075.wav,0.6363657116889954,0.04134702682495117,0.5888025973309883,0.0,3.344,Jadi harusnya teman-teman sudah melewati kelas saya yang Node.js.
7447,011_137_0030.wav,0.6363499760627747,0.05487346649169922,0.7748880661312284,0.0,7.382,Contohnya teman-teman bikin benda atau objek di dalam Python namanya adalah buah-buahan.
7448,004_048_0029.wav,0.6363295316696167,0.1095162034034729,0.8297832401583334,0.0,4.803,"Akhirnya banyak orang dewasa secara umur, tapi anak-anak secara finansial."
7449,002_015_0058.wav,0.6363123059272766,0.0828784704208374,0.7395261745160113,0.0,2.222,"Kalian bayangin ya, dia umur 54 tahun."
7450,006_068_0090.wav,0.6362910270690918,0.09819251298904419,0.5576861625135212,0.0,2.462,Panelnya juga tentu aja AMOLED.
7451,017_242_0182.wav,0.6362863779067993,0.04390686750411987,1.015788554296254,0.0,1.981,Lu mulai hire yang namanya junior editor.
7452,008_091_0067.wav,0.6362561583518982,0.1445581316947937,0.8542946003530607,0.0,3.562,Itu aku lagi percaya sama prosesnya dan disiplin.
7453,018_213_0077.wav,0.6362287402153015,0.05977696180343628,0.832052218627604,0.0,9.368,"Di tahun 2008, akhirnya kebusukan Madoff terbongkar dan menjadi salah satu kasus penipuan terbesar dalam sejarah Amerika Serikat."
7454,018_213_0225.wav,0.636223316192627,0.061253905296325684,0.671026257669467,0.0,3.684,Kamu nggak bisa memisahkan seseorang dari konteks dan lingkungannya.
7455,003_037_0048.wav,0.6361647844314575,0.04805856943130493,0.794553079521838,0.0,3.407,Terima kasih dan bersambung ke esai selanjutnya.
7456,002_016_0066.wav,0.6361644864082336,0.10049992799758911,0.5640712079348497,0.0,2.982,"Dari interviewnya, dia bilang gak pake designer, gak pake agency."
7457,018_206_0044.wav,0.6361309289932251,0.08203631639480591,0.6923679103299915,0.0,7.002,"Jadi pas orang itu minta bantuan atau jual sesuatu, kemungkinan besar kita bakal jawab dengan iya."
7458,010_112_0291.wav,0.6361204385757446,0.08484631776809692,0.36139872985793253,0.0,1.901,"Oh, versi mobile-nya ya."
7459,011_118_1097.wav,0.6361073851585388,0.05344212055206299,0.9368069880832955,0.0,4.622,Nah nama function kalau teman-teman mau bikin dalam bentuk function terpisah misalnya.
7460,008_093_0031.wav,0.6360698342323303,0.06413799524307251,1.2439381923248825,0.0,15.231,"Tapi, ketika kamu atur screen time kamu, kayak misalnya, aku atur semua social media aku dari TikTok, Instagram nggak bisa karena aku banyak banget kerjaan di situ, jadi aku ngasih limit di Instagram aku tuh 2 jam, kalau TikTok 1 jam."
7461,011_118_0893.wav,0.6360631585121155,0.05768895149230957,0.7443331879220334,0.0,2.881,Nah jadi yang kita lakukan kita akan konversi ya.
7462,012_162_0111.wav,0.6360512971878052,0.06536072492599487,0.7444602237535795,0.0,6.627,"Gue sering banget analogiin, kalau bantal kita itu yang muda, genzi dan sebagainya, itu masih tebal sekali."
7463,010_105_0313.wav,0.6359997391700745,0.06224942207336426,0.5908286303567972,0.0,3.482,Nah kan. Hey I just came online katanya.
7464,007_077_0072.wav,0.635983943939209,0.3334861397743225,2.0410094727082253,0.0,2.461,Caranya move on dari habit selama.
7465,011_128_0526.wav,0.6359831094741821,0.0909850001335144,0.8718885723251485,0.0,4.042,"Ingat ya, spasi aja itu dianggap karakter."
7466,011_118_2089.wav,0.6359530091285706,0.049660444259643555,0.8100283274695311,0.0,4.382,Jadi yang pertama kali ketika saya refresh mungkin 0 ya karena kan belum ada statenya.
7467,011_128_0366.wav,0.6359383463859558,0.057143449783325195,0.7555219650704329,0.0,4.313,atau teman-teman kalau sampai ada ini ya pangkat
7468,011_118_1684.wav,0.6359352469444275,0.05724436044692993,0.7760296820080966,0.0,3.462,"Ada tugas misalnya di sini, teman-teman silakan bikin beberapa file."
7469,011_137_0735.wav,0.6359125971794128,0.05622321367263794,0.6583491688305112,0.0,3.28,Nah lalu disini ada kelas C ternyata dia nge-offride metode yang sama.
7470,002_019_0038.wav,0.6359083652496338,0.07040303945541382,0.7788243118981186,0.0,4.703,"Nah tragisnya pas pelan-pelan udah mulai diterima, bisnis udah mulai jalan, Syakur meninggal."
7471,011_128_2335.wav,0.6358822584152222,0.05931353569030762,0.7248168662581546,0.0,5.6029375,Nah nanti di sini kita coba angka user sama dengan integer input masukkan angka.
7472,011_137_0323.wav,0.6358498930931091,0.07855117321014404,0.8984538966495483,0.0,6.004,"Nah, jadi sekarang saat kita panggil mahasiswa seperti ini, otomatis dia akan memanggil STR ini."
7473,018_206_0088.wav,0.6358487010002136,0.06993699073791504,0.688162993854894,0.0,6.965,"Kalau memang komitmen awal tadi masih sesuai dengan minat dan kebutuhanmu sekarang, maka sah-sah aja buat tetap lanjut."
7474,011_118_0163.wav,0.6358397006988525,0.05044722557067871,0.9414508328374428,0.0,4.963,Jadi nanti disini ada public untuk aset dan sebagainya.
7475,018_206_0090.wav,0.6358368992805481,0.07795155048370361,0.5427902847899595,0.0,5.664,Poin penting di sini adalah kita harus bisa menerima fakta bahwa keadaan sudah berubah.
7476,018_213_0059.wav,0.6357625722885132,0.059414029121398926,0.9761184187818781,0.0,5.004,"Selain cerita Anna Montes tadi, ada contoh kasus lain yang mungkin lebih familiar."
7477,006_068_0119.wav,0.6357529163360596,0.18869692087173462,0.08500424446379755,0.0,1.64,"Pindah region, sip."
7478,018_206_0239.wav,0.635725200176239,0.0661960244178772,0.8546903512569822,0.0,11.288,"Kalau kembali ke kasus belanja online, trik langkaan palsu akan memicu mekanisme loose aversion tadi dalam otak kita secara nggak sadar, yang akhirnya membuat kita melakukan pembelian gegabah."
7479,017_237_0177.wav,0.6356915235519409,0.07780629396438599,0.9356993771208896,0.0,2.841,"Oh ini, crash ini semuanya kena."
7480,011_129_1027.wav,0.6356861591339111,0.06390893459320068,0.568901621977273,0.0,6.464,"Karena kalau terlalu simpel, maka dia akan melakukan yang namanya hallucination nanti AI-nya."
7481,011_136_0023.wav,0.6356570720672607,0.08941715955734253,0.5692363743881695,0.0,3.282,Jadi dari situ sebenarnya sudah dipastikan bakal lebih cepat.
7482,018_209_0072.wav,0.6355901956558228,0.08869844675064087,0.9031677240382303,0.0,6.205,"Kebohongan bukan soal kata-kata yang keluar, tapi emosi yang nggak bisa dipalsuin."
7483,011_118_0761.wav,0.6355730295181274,0.06769484281539917,1.0439197033112912,0.0,4.541,"If ya, is completed, maka kita return-kan elemennya seperti ini."
7484,011_114_0051.wav,0.6355708837509155,0.06127190589904785,0.8763594469232387,0.0,7.964,"Nah bayangkan kalau kita punya alasannya, iya mas misalnya soalnya aplikasi kita microservice, jadi beberapa service udah naik versinya."
7485,018_206_0272.wav,0.6355376839637756,0.0632510781288147,0.6277250917474446,0.0,10.268,"Bentuk dari kelompok ini bisa bermacam-macam, mulai dari keluarga, alma mater, daerah asal, negara, perkumpulan fans tim bola, sampai grup penggemar boyband Korea."
7486,011_130_0026.wav,0.6355279088020325,0.0474095344543457,0.8065019752443535,0.0,19.716,nah jadi hati-hati juga kalau misalnya seperti itu nah terus yang kedua disini kan dibilang kalau misalnya aplikasinya itu sudah pakai serverless ya jadi mungkin ya sudah ada auto scalingnya nah cuma problemnya disini tidak dijelaskan nah ketika nanti pricingnya itu naik dari mana naiknya?
7487,002_022_0078.wav,0.6354625225067139,0.08182501792907715,0.7129135767101898,0.0,2.54,Kalau data free float di Indonesia itu banyak yang palsu.
7488,011_118_1637.wav,0.6354464292526245,0.05342501401901245,0.8516905690674246,0.0,12.431,"Nah seperti yang sebelumnya dibahas, ketika teman-teman melakukan update state berkali-kali, tidak akan mengubah data state di snapshot saat ini, melainkan hanya memicu untuk render ulang dengan data di state yang baru."
7489,006_066_0131.wav,0.6354416012763977,0.0732576847076416,0.41247578073806873,0.0,5.365,"Yang pertama saya sadarin, di sini fontnya udah ala-ala Leica sekali."
7490,018_203_0185.wav,0.6354278922080994,0.0647115707397461,0.8288267339064039,0.0,3.403,Kerja pakai tangan buat prosesnya terasa lebih seru.
7491,011_129_0384.wav,0.6354134678840637,0.05347120761871338,0.6048842547642471,0.0,2.142,Implementasi fitur registrasi user.
7492,002_023_0137.wav,0.6354067325592041,0.07537692785263062,0.645226052088025,0.0,4.363,"Hal-hal lainnya yang jadi ancaman sebenarnya ESG, kapan mereka harus full EV."
7493,002_023_0164.wav,0.6353970766067505,0.13380497694015503,0.5060564106311094,0.0,2.482,Banyak gak brand-brand yang tiba-tiba punya omset miliaran.
7494,011_126_0010.wav,0.6353680491447449,0.07201433181762695,0.730618011891494,0.0,5.904,Serta contoh case yang paling cocok untuk dilakukan database multi-tenant ini yang seperti apa?
7495,011_128_1635.wav,0.6353307962417603,0.10683703422546387,0.8569656586519617,0.0,1.881,Kalau set itu tidak berurutan.
7496,011_123_1472.wav,0.6353282928466797,0.06378042697906494,0.7161739974912932,0.0,1.46,Nah ini kan ada komponen nih.
7497,011_127_0237.wav,0.6353015899658203,0.09006226062774658,0.7434591838201884,0.0,1.761,Nah di sini ada workspace.
7498,007_073_0095.wav,0.6352894306182861,0.12455075979232788,0.658804198520845,0.0,2.262,"Kamu kayak percaya diri banget, kamu langsung gas aja."
7499,011_132_0010.wav,0.6352875232696533,0.07107990980148315,0.9415692975248,0.0,5.343,"Saya penasaran berapa kisaran biaya untuk server saja, dan mungkin hiraukan biaya transfer atau networknya."
7500,018_205_0139.wav,0.635246217250824,0.06685054302215576,0.6776657301821813,0.0,4.061,"Ada ekspresi wajah, nada suara, jeda, dan empati."
7501,015_200_0051.wav,0.6352179050445557,0.13471227884292603,1.0933975738958828,0.0,2.403,Yang ini mungkin sedikit mengujudkan.
7502,011_118_0298.wav,0.6352106928825378,0.038834333419799805,0.9109650087587144,0.0,29.466,oh disini nah teman-teman tinggal mau tampilkan di mana saya akan tampilkan di dokumen misalnya get element by id nanti id-nya saya mau namanya adalah root misalnya ya nanti setelah itu kita akan coba render nah kita render si elemennya nah teman-teman kalau mau langsung aja gitu ya itu silakan contohnya hello world elemennya nah seperti ini ya ini bisa langsung seperti ini nah jadi ini kita import dari hello world yang jsx-nya atau oke saya mau bungkus dalam strict mode ya
7503,011_137_1311.wav,0.6351927518844604,0.3106831908226013,1.532288708660559,0.0,1.541,"Oke, selesai ya."
7504,017_242_0034.wav,0.6351652145385742,0.051067054271698,0.9926800361037923,0.0,2.301,"Di level berapa, uang itu cuma bayangan."
7505,010_103_0332.wav,0.6351462602615356,0.103554368019104,0.6959579138527328,0.0,1.941,Sebetulnya kalian bisa preview dulu tadi ya.
7506,011_128_1454.wav,0.6351338624954224,0.058640897274017334,0.8696291780521381,0.0,4.361,Jadi ketika menggunakan append itu akan menambah di bagian paling akhir.
7507,011_128_0599.wav,0.6351217031478882,0.06636768579483032,0.9824799558410373,0.0,3.642,Ini adalah fungsi yang menempel pada tipe data tersebut.
7508,003_036_0010.wav,0.6351117491722107,0.060471534729003906,0.8860975428623477,0.0,12.343,Totemisme dan Larangan Pembunuhan Salah satu komponen utama dalam sistem totemisme adalah larangan keras untuk membunuh atau membahayakan totem yang dihormati.
7509,017_242_0296.wav,0.6350656151771545,0.06387090682983398,1.1731208071195125,0.0,9.764,"Ini disini gue kasih tau kalian ya, satu koin emas yang disimpan dengan disiplin, itu lebih baik dibanding satu peti emas yang dihamburkan dengan kesombongan."
7510,008_093_0027.wav,0.6350335478782654,0.08347326517105103,0.9397015243942739,0.0,2.721,Karena mungkin tadi aku makin jauh dari diri aku sendiri.
7511,011_128_0118.wav,0.6350138187408447,0.0714188814163208,0.47126423662954076,0.0,1.621,Jadi jangan yang di bawahnya.
7512,011_137_0319.wav,0.635012686252594,0.06967604160308838,0.7321297142850368,0.0,3.462,"Nah kita nggak mau seperti ini, kita pengen keluar informasi detailnya."
7513,018_206_0287.wav,0.6349589228630066,0.06469303369522095,0.7250699819404937,0.0,5.443,"Dalam dunia psikologi, ada sebuah teori terkenal bernama teori identitas sosial."
7514,011_118_0758.wav,0.6349183917045593,0.05323725938796997,0.8760381068029856,0.0,2.7,Ada text dan juga ada is completed.
7515,011_128_0138.wav,0.6348790526390076,0.05468958616256714,0.8974709910754765,0.0,7.968,"Oke, nah selanjutnya setelah teman-teman berhasil menginstall Python-nya, yang terakhir yang perlu kita install adalah IDE."
7516,018_206_0257.wav,0.6348660588264465,0.06794720888137817,0.7317673917202115,0.0,4.663,Atau saya cuma takut kehabisan karena barang ini kelihatan laku banget?
7517,018_213_0056.wav,0.6348617076873779,0.0724184513092041,0.8783093674486963,0.0,4.583,Kisah Ratu Kuba ini adalah bukti nyata keterbatasan otak manusia.
7518,011_118_0450.wav,0.6348332166671753,0.05994349718093872,0.7217559065914051,0.0,3.18,Nah lalu teman-teman juga wajib menutup semua tag element.
7519,011_125_0042.wav,0.6348270773887634,0.05843031406402588,0.9075695154627076,0.0,11.186,"Jadi kalau ada QA, misalnya nanti QA-nya tes, habis itu dapat misalnya gitu ya, ini rejected ya, artinya kan di-reject, problemnya adalah feedback loop-nya lama."
7520,011_139_0018.wav,0.6348048448562622,0.07541263103485107,0.9631913570241307,0.0,4.604,Akses token ini itu udah kayak password aja jadi cuma boleh saya yang pegang.
7521,004_050_0058.wav,0.6347715258598328,0.06246000528335571,1.071197327946901,0.0,1.801,Cara ngobrol biar gak garing.
7522,011_123_0828.wav,0.6347463726997375,0.0782133936882019,0.8434500490626288,0.0,6.505,Nah ini kita tambahkan dulu ya token sama dengan use local storage ya.
7523,006_066_0002.wav,0.6347249746322632,0.0868372917175293,0.3688121080860056,0.0,4.522,"Kalau dilihat dari namanya, ini HP terbaik dari Xiaomi ya."
7524,011_118_3291.wav,0.6347004175186157,0.053719282150268555,0.8973416094667301,0.0,4.382,Jadi kita bikin ini untuk detail tiap produknya ditampilkan dalam bentuk seperti ini.
7525,006_059_0034.wav,0.6346539855003357,0.06712973117828369,0.42555551752455834,0.0,4.122,"Coba ya anda denger sendiri, kita bandingin sekali lagi buat video review."
7526,011_118_0877.wav,0.6346479654312134,0.04227924346923828,0.8700793416996637,0.0,23.84,jadi caranya misalnya jadi teman-teman bisa lakukan seperti ini jadi kita buat dulu datanya misalnya text misalnya learn HTML is completednya true dan lain-lain misalnya seperti ini nah lalu kita akan konversi ya menjadi contohnya tudus disini caranya kita gunakan map misalnya sorry data titik map lalu disini tudunya kita konversi menjadi komponen tudu
7527,018_210_0231.wav,0.6346400380134583,0.051297664642333984,0.7940874150978325,0.0,6.042,"Kalaupun ada hari-hari yang gagal, kamu bisa jadi cepat buat memperbaikinya supaya gak keluar dari jalur."
7528,011_118_1507.wav,0.634624719619751,0.06011199951171875,0.8793748177560895,0.0,5.041,Karena memang perubahan data state di sini dia akan memicu proses render.
7529,011_129_0517.wav,0.6346204280853271,0.05320841073989868,0.6549334816302399,0.0,4.942,"Sambil nunggu, berarti yang terakhir yang akan kita buat, API selanjutnya adalah untuk get data user."
7530,012_143_0033.wav,0.6345534920692444,0.11472922563552856,0.5242032151488811,0.0,2.361,Yang penting itu stream income yang nggak butuh modal.
7531,011_118_3623.wav,0.6345270872116089,0.05765408277511597,0.8120931667099832,0.0,3.562,Nah dibandingkan kita panggil terus-terusan setiap proses render.
7532,017_242_0276.wav,0.6345154643058777,0.04077070951461792,0.9508596144957183,0.0,2.101,Gue tidak pernah beli yang namanya kucing dalam karung.
7533,011_118_0415.wav,0.634499728679657,0.052713871002197266,1.0532395695166337,0.0,18.4310625,jadi tidak ada aturannya sebenarnya kalau teman-teman mau bikin banyak elemen function di dalam satu file itu boleh aja silakan jadi teman-teman bisa lakukan seperti ini juga sekarang kita bahas tentang JSX atau JavaScript XML
7534,011_115_0067.wav,0.6344823241233826,0.06255650520324707,0.7833052832739212,0.0,11.934,nah lo tiba-tiba ketika teman-teman harus upgrade ada security issue gitu ya dan lain-lain atau bahkan library-nya sering nge-break nah ini PR lagi nah coba kalau di awal misalnya pakainya yang teknologi seperti Java gitu ya yang lebih
7535,018_205_0138.wav,0.6344459652900696,0.07048672437667847,0.6910573869658737,0.0,2.761,Persakapan itu yang kayak kita ngobrol tetap muka.
7536,004_052_0115.wav,0.6344371438026428,0.1366153359413147,1.2206770110152037,0.0,3.483,"Mereka tidak langsung bertanya, gimana cara nyelesainya?"
7537,011_118_3601.wav,0.6344218254089355,0.05271744728088379,0.593301845138049,0.0,2.702,Memo itu singkatan dari Memoization.
7538,012_162_0119.wav,0.6343613266944885,0.05803316831588745,0.8064876786727166,0.0,7.024,"Jadi sesimpel kayak, gue harus pecat ini karyawan atau enggak, gue harus misal ambil project ini atau enggak, itu lo tanya literally semua orang gitu."
7539,015_200_0090.wav,0.6342727541923523,0.07614004611968994,0.8923624867490603,0.0,4.903,"Kasarnya sih, kita menjelek-jelekan diri sendiri untuk mencairkan suasana."
7540,017_250_0054.wav,0.6342616081237793,0.04868805408477783,0.760979566969308,0.0,3.381,"Total aset ada di 6,4 miliar 88 juta."
7541,011_137_0458.wav,0.6342593431472778,0.13178211450576782,0.7175830921413461,0.0,2.781,Jadi ini adalah si setter dari si namenya.
7542,010_099_0170.wav,0.6342582702636719,0.071053147315979,0.6993125884364414,0.0,2.481,"Oke, jadi itu aja mungkin untuk video kali ini teman-teman."
7543,011_118_0379.wav,0.6342288255691528,0.07931619882583618,0.6722744026494608,0.0,1.941,Jadi all HTML komponen.
7544,011_118_0626.wav,0.6342228651046753,0.04557079076766968,0.925383847322409,0.0,25.127,nah jika lo kita hanya ingin melakukan yang namanya forward ya semua property ke child component ya kita bisa gunakan spread syntax di javascript nah jadi kita bisa gunakan spread syntax juga jadi contohnya seperti ini nah kita tahu misalnya disini ada komponen hello world misalnya nah tapi disini kita punya props misalnya text nah saya mau kirim ke hello world itu kan biasanya kita langsung text sama dengan props.text misalnya seperti itu
7545,011_118_0666.wav,0.6342182755470276,0.04251432418823242,0.6677969916820735,0.0,1.981,Ini H1 programmer zaman now.
7546,002_019_0126.wav,0.6341559290885925,0.08289241790771484,0.674045809736922,0.0,1.922,Dan mereka cuma kepikiran albaik.
7547,002_023_0044.wav,0.6341438293457031,0.08219367265701294,0.5666548307873952,0.0,2.961,Kesannya kayak tiba-tiba kasih hal yang bagus buat customer.
7548,011_124_0049.wav,0.634120762348175,0.048725247383117676,0.7733119479406158,0.0,22.159,jadi kalau mau upload silahkan ke senurl tersebut jadi nanti si senurl itu yang akan digunakan klien untuk upload datanya ke sana nah setelah upload ke sana dapetin reference id-nya dan barulah dikirim ke JSON API kelihatannya mungkin kayak kompleks banget tektokannya ya tapi nggak segitunya gitu ya jadi kalau nanti teman-teman implementasikan simple kok sebenarnya
7549,006_071_0001.wav,0.634118914604187,0.09453350305557251,0.32163638896682223,0.0,3.493,"Halo guys, David sini, dan haiku 15R!"
7550,011_118_0029.wav,0.6340705752372742,0.045421302318573,0.9169777269211766,0.0,3.623,"Kalau teman-teman kerjanya cuma sendiri, mungkin teman-teman bebas aja ya."
7551,007_074_0088.wav,0.6339949369430542,0.19290876388549805,0.034040224437289726,0.0,2.321,Ini tuh masalah preferensi orangnya aja.
7552,011_133_0173.wav,0.6339873671531677,0.06526327133178711,0.7852962202212338,0.0,3.183,"Oke, sekarang kita akan lakukan performance test yang pertama ya."
7553,011_128_0041.wav,0.6339805722236633,0.06100773811340332,0.9053333547683192,0.0,7.6429375,Jadi kalau teman-teman pernah belajar bahasa Inggris atau mengerti bahasa Inggris gitu ya itu bakal gampang sekali belajar Python.
7554,002_021_0055.wav,0.6339619755744934,0.13368189334869385,0.7348876470677933,0.0,2.481,Dia yang ngerjain kerjaan-kerjaan kotor Wexner.
7555,011_137_1376.wav,0.6339582800865173,0.08666348457336426,0.9022820675130391,0.0,2.582,Teman-teman harus ini dulu.
7556,006_065_0010.wav,0.6339448690414429,0.08415722846984863,0.5384969822579011,0.0,4.082,"Kalau liat di toko ofisial, launchingnya tanggal 18 nanti."
7557,018_204_0202.wav,0.6339417695999146,0.0671493411064148,0.8024528889803406,0.0,5.642,"Nggak semua orang terlahir jenius, tapi semua orang bisa jadi cerdas secara emosi."
7558,011_118_0915.wav,0.6339247822761536,0.08809971809387207,0.6966440863617009,0.0,3.241,Missing key props for element in iterator.
7559,006_062_0109.wav,0.6339008212089539,0.1916140913963318,0.6439519209474851,0.0,2.163,Memang serem sih si salju-salju.
7560,011_129_0016.wav,0.6338986158370972,0.04524141550064087,0.6384253220130676,0.0,2.721,teman-teman bebas menggunakan text editor apapun ya.
7561,018_206_0216.wav,0.6338790059089661,0.080841064453125,0.6801406505175714,0.0,1.781,Kelengkaan palsu
7562,018_209_0089.wav,0.6338533759117126,0.06632542610168457,0.7023142143483548,0.0,2.403,Jawabnya malah panjang lebar kayak...
7563,002_020_0055.wav,0.6338348388671875,0.10172384977340698,0.8534182521782459,0.0,3.282,Karena jejak uangnya atau money trailnya itu bisa dilacak PPATK.
7564,011_128_0407.wav,0.633827269077301,0.057609498500823975,0.8855410241500867,0.0,7.265,"Artinya yang A nanti nilainya adalah 1, yang B itu nilainya 2, dan yang C itu nilainya 3."
7565,010_106_0153.wav,0.6338124871253967,0.09506571292877197,0.6760133051581068,0.0,2.742,Di sini di dashboard-nya ini kalian bisa lihat macem-macem.
7566,006_059_0047.wav,0.6337936520576477,0.19462156295776367,0.6315613940499758,0.0,1.741,"Udah pasti mentok ya, pukul."
7567,004_052_0030.wav,0.6337689757347107,0.10579836368560791,1.1197665503025434,0.0,2.462,"Tapi kalau kamu tendang ke tengah dan gagal,"
7568,011_128_0204.wav,0.6337559223175049,0.0580633282661438,0.8968104687970228,0.0,12.37,"Nah, tapi pada kenyataannya saat teman-teman nanti membuat program menggunakan Python, kita biasanya tidak mungkin atau mungkin jarang menggunakan Python Interactive Cell."
7569,008_088_0047.wav,0.6336819529533386,0.07926011085510254,1.1822258123848584,0.0,4.501,"Buat apa semua yang kamu perjuangkan, kamu usahakan sejauh ini kalau kamu..."
7570,010_110_0058.wav,0.6336812376976013,0.16787755489349365,0.4976708151654966,0.0,2.281,Kita coba build websitenya sekarang juga ya.
7571,006_071_0079.wav,0.6336722373962402,0.17026573419570923,0.10922779078486916,0.0,2.161,Ini di 4K60 lagi.
7572,011_128_1695.wav,0.6336684823036194,0.07636809349060059,0.8550353606312654,0.0,3.841,Jadi ada banyak sekali dan ini teman-teman wajib dimengerti ya.
7573,011_123_1269.wav,0.6335957050323486,0.04954648017883301,0.6931972265993717,0.0,4.821,"Jalan, kota, provinsi, negara, sekian."
7574,002_023_0098.wav,0.633549690246582,0.11213266849517822,0.5596628578841052,0.0,2.362,Nah akhirnya kita tahu mereka bakal ekspansi banyak di sini.
7575,011_128_2184.wav,0.6335399150848389,0.07939398288726807,0.6725366271676567,0.0,2.562,Saya akan hilangkan kiri kanan kalau ada spasi.
7576,006_065_0091.wav,0.6335382461547852,0.07265305519104004,0.47105970111600937,0.0,4.643,"Anda bisa lihat di sini ada jendela, semuanya mempoko semua."
7577,011_128_1965.wav,0.6335322260856628,0.055203914642333984,0.8673154397968977,0.0,11.274,"jadi diberitahu juga ya, jadi teman-teman tidak perlu bingung, tidak perlu panik kalau ada error baca saja mesejnya, dia nanti diberitahu bahkan di sini diberitahu nih, oh di bagian ini nih please-nya, ini tidak boleh"
7578,008_084_0047.wav,0.6335265636444092,0.060280680656433105,1.0513420147514103,0.0,18.134,Buku yang warna merah bagus banget Handphone yang warna merah bagus banget Dan lain-lain Kamu lama-lama bakal suka warna merah Karena kita ke expose itu terus Jadi coba deh Coba lock out Instagram kamu Atau TikTok kamu Atau hapus aja deh aplikasinya Aku tuh gak menyarankan ya Diaktif Instagram atau TikTok tuh bisa diaktif gak sih?
7579,011_128_0761.wav,0.6335161924362183,0.06826364994049072,0.9643106745930046,0.0,5.543,Jadi hampir semua ya operasi matematika ya aritmatika itu bisa menggunakan Python.
7580,018_206_0031.wav,0.6334941983222961,0.06878387928009033,0.7569443074448042,0.0,4.764,"Tapi nyatanya, manipulasi paling ampuh datang dalam bentuk paling sopan."
7581,010_112_0276.wav,0.6334396004676819,0.11608743667602539,0.9998980685435117,0.0,1.9,Nah kita bisa lihat di sebelah sini.
7582,003_037_0034.wav,0.6334229111671448,0.05482000112533569,0.9841912615171644,0.0,9.969,"Bagi Freud, konflik internal antara dorongan seksual dan moralitas ini mencerminkan dinamika represi yang menjadi inti dari psikoanalisis."
7583,011_115_0068.wav,0.633411169052124,0.06477135419845581,0.8090286444519189,0.0,4.944,"support corporate-nya lebih banyak, enterprise-nya lebih banyak, ekosistemnya udah lebih stabil, dan lain-lain."
7584,011_125_0010.wav,0.6333461403846741,0.05591785907745361,0.8241342629023286,0.0,7.223,Ya semua kode program kita kalau kita buat ya pasti kan semua fitur pasti akan nge-cover gitu ya semua function.
7585,011_128_1742.wav,0.6333401203155518,0.05767035484313965,0.8221884009001506,0.0,5.924,"Nah, saat teman-teman memanggil functionnya, maka kita wajib mengisi data parameter functionnya."
